@timestamp,agent.id,agent.name,rule.id,rule.description,rule.level,rule.groups,decoder.name,location,full_log,data.audit.id
"Apr 10, 2026 @ 17:45:58.143",3,VM,80730,Auditd: SELinux permission check.,3,"audit, audit_selinux",auditd,/var/log/audit/audit.log,"type=AVC msg=audit(1775823354.669:2647318): apparmor=""DENIED"" operation=""open"" class=""file"" profile=""snap.firefox.firefox"" name=""/proc/pressure/memory"" pid=9634 comm=""MemoryPoller"" requested_mask=""r"" denied_mask=""r"" fsuid=1000 ouid=0FSUID=""diat"" OUID=""root"" type=SYSCALL msg=audit(1775823354.669:2647318): arch=c000003e syscall=257 success=no exit=-13 a0=ffffff9c a1=70f1c155656a a2=0 a3=0 items=1 ppid=8313 pid=9634 auid=1000 uid=1000 gid=1000 euid=1000 suid=1000 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=(none) ses=4 comm=""MemoryPoller"" exe=""/snap/firefox/7967/usr/lib/firefox/firefox"" subj=snap.firefox.firefox key=(null)ARCH=x86_64 SYSCALL=openat AUID=""diat"" UID=""diat"" GID=""diat"" EUID=""diat"" SUID=""diat"" FSUID=""diat"" EGID=""diat"" SGID=""diat"" FSGID=""diat"" type=CWD msg=audit(1775823354.669:2647318): cwd=""/home/diat"" type=PATH msg=audit(1775823354.669:2647318): item=0 name=""/proc/pressure/memory"" inode=4026532081 dev=00:19 mode=0100666 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root"" type=PROCTITLE msg=audit(1775823354.669:2647318): proctitle=""/snap/firefox/7967/usr/lib/firefox/firefox""",2647318
"Apr 10, 2026 @ 17:45:51.141",3,VM,80730,Auditd: SELinux permission check.,3,"audit, audit_selinux",auditd,/var/log/audit/audit.log,"type=AVC msg=audit(1775823349.668:2647196): apparmor=""DENIED"" operation=""open"" class=""file"" profile=""snap.firefox.firefox"" name=""/proc/pressure/memory"" pid=9634 comm=""MemoryPoller"" requested_mask=""r"" denied_mask=""r"" fsuid=1000 ouid=0FSUID=""diat"" OUID=""root"" type=SYSCALL msg=audit(1775823349.668:2647196): arch=c000003e syscall=257 success=no exit=-13 a0=ffffff9c a1=70f1c155656a a2=0 a3=0 items=1 ppid=8313 pid=9634 auid=1000 uid=1000 gid=1000 euid=1000 suid=1000 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=(none) ses=4 comm=""MemoryPoller"" exe=""/snap/firefox/7967/usr/lib/firefox/firefox"" subj=snap.firefox.firefox key=(null)ARCH=x86_64 SYSCALL=openat AUID=""diat"" UID=""diat"" GID=""diat"" EUID=""diat"" SUID=""diat"" FSUID=""diat"" EGID=""diat"" SGID=""diat"" FSGID=""diat"" type=CWD msg=audit(1775823349.668:2647196): cwd=""/home/diat"" type=PATH msg=audit(1775823349.668:2647196): item=0 name=""/proc/pressure/memory"" inode=4026532081 dev=00:19 mode=0100666 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root"" type=PROCTITLE msg=audit(1775823349.668:2647196): proctitle=""/snap/firefox/7967/usr/lib/firefox/firefox""",2647196
"Apr 10, 2026 @ 17:45:48.140",3,VM,80730,Auditd: SELinux permission check.,3,"audit, audit_selinux",auditd,/var/log/audit/audit.log,"type=AVC msg=audit(1775823344.663:2647113): apparmor=""DENIED"" operation=""open"" class=""file"" profile=""snap.firefox.firefox"" name=""/proc/pressure/memory"" pid=9634 comm=""MemoryPoller"" requested_mask=""r"" denied_mask=""r"" fsuid=1000 ouid=0FSUID=""diat"" OUID=""root"" type=SYSCALL msg=audit(1775823344.663:2647113): arch=c000003e syscall=257 success=no exit=-13 a0=ffffff9c a1=70f1c155656a a2=0 a3=0 items=1 ppid=8313 pid=9634 auid=1000 uid=1000 gid=1000 euid=1000 suid=1000 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=(none) ses=4 comm=""MemoryPoller"" exe=""/snap/firefox/7967/usr/lib/firefox/firefox"" subj=snap.firefox.firefox key=(null)ARCH=x86_64 SYSCALL=openat AUID=""diat"" UID=""diat"" GID=""diat"" EUID=""diat"" SUID=""diat"" FSUID=""diat"" EGID=""diat"" SGID=""diat"" FSGID=""diat"" type=CWD msg=audit(1775823344.663:2647113): cwd=""/home/diat"" type=PATH msg=audit(1775823344.663:2647113): item=0 name=""/proc/pressure/memory"" inode=4026532081 dev=00:19 mode=0100666 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root"" type=PROCTITLE msg=audit(1775823344.663:2647113): proctitle=""/snap/firefox/7967/usr/lib/firefox/firefox""",2647113
"Apr 10, 2026 @ 17:45:41.139",3,VM,80730,Auditd: SELinux permission check.,3,"audit, audit_selinux",auditd,/var/log/audit/audit.log,"type=AVC msg=audit(1775823339.633:2646994): apparmor=""DENIED"" operation=""open"" class=""file"" profile=""snap.firefox.firefox"" name=""/proc/pressure/memory"" pid=9634 comm=""MemoryPoller"" requested_mask=""r"" denied_mask=""r"" fsuid=1000 ouid=0FSUID=""diat"" OUID=""root"" type=SYSCALL msg=audit(1775823339.633:2646994): arch=c000003e syscall=257 success=no exit=-13 a0=ffffff9c a1=70f1c155656a a2=0 a3=0 items=1 ppid=8313 pid=9634 auid=1000 uid=1000 gid=1000 euid=1000 suid=1000 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=(none) ses=4 comm=""MemoryPoller"" exe=""/snap/firefox/7967/usr/lib/firefox/firefox"" subj=snap.firefox.firefox key=(null)ARCH=x86_64 SYSCALL=openat AUID=""diat"" UID=""diat"" GID=""diat"" EUID=""diat"" SUID=""diat"" FSUID=""diat"" EGID=""diat"" SGID=""diat"" FSGID=""diat"" type=CWD msg=audit(1775823339.633:2646994): cwd=""/home/diat"" type=PATH msg=audit(1775823339.633:2646994): item=0 name=""/proc/pressure/memory"" inode=4026532081 dev=00:19 mode=0100666 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root"" type=PROCTITLE msg=audit(1775823339.633:2646994): proctitle=""/snap/firefox/7967/usr/lib/firefox/firefox""",2646994
"Apr 10, 2026 @ 17:45:38.138",3,VM,80730,Auditd: SELinux permission check.,3,"audit, audit_selinux",auditd,/var/log/audit/audit.log,"type=AVC msg=audit(1775823334.627:2646872): apparmor=""DENIED"" operation=""open"" class=""file"" profile=""snap.firefox.firefox"" name=""/proc/pressure/memory"" pid=9634 comm=""MemoryPoller"" requested_mask=""r"" denied_mask=""r"" fsuid=1000 ouid=0FSUID=""diat"" OUID=""root"" type=SYSCALL msg=audit(1775823334.627:2646872): arch=c000003e syscall=257 success=no exit=-13 a0=ffffff9c a1=70f1c155656a a2=0 a3=0 items=1 ppid=8313 pid=9634 auid=1000 uid=1000 gid=1000 euid=1000 suid=1000 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=(none) ses=4 comm=""MemoryPoller"" exe=""/snap/firefox/7967/usr/lib/firefox/firefox"" subj=snap.firefox.firefox key=(null)ARCH=x86_64 SYSCALL=openat AUID=""diat"" UID=""diat"" GID=""diat"" EUID=""diat"" SUID=""diat"" FSUID=""diat"" EGID=""diat"" SGID=""diat"" FSGID=""diat"" type=CWD msg=audit(1775823334.627:2646872): cwd=""/home/diat"" type=PATH msg=audit(1775823334.627:2646872): item=0 name=""/proc/pressure/memory"" inode=4026532081 dev=00:19 mode=0100666 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root"" type=PROCTITLE msg=audit(1775823334.627:2646872): proctitle=""/snap/firefox/7967/usr/lib/firefox/firefox""",2646872
"Apr 10, 2026 @ 17:45:31.136",3,VM,80730,Auditd: SELinux permission check.,3,"audit, audit_selinux",auditd,/var/log/audit/audit.log,"type=AVC msg=audit(1775823329.591:2646769): apparmor=""DENIED"" operation=""open"" class=""file"" profile=""snap.firefox.firefox"" name=""/proc/pressure/memory"" pid=9634 comm=""MemoryPoller"" requested_mask=""r"" denied_mask=""r"" fsuid=1000 ouid=0FSUID=""diat"" OUID=""root"" type=SYSCALL msg=audit(1775823329.591:2646769): arch=c000003e syscall=257 success=no exit=-13 a0=ffffff9c a1=70f1c155656a a2=0 a3=0 items=1 ppid=8313 pid=9634 auid=1000 uid=1000 gid=1000 euid=1000 suid=1000 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=(none) ses=4 comm=""MemoryPoller"" exe=""/snap/firefox/7967/usr/lib/firefox/firefox"" subj=snap.firefox.firefox key=(null)ARCH=x86_64 SYSCALL=openat AUID=""diat"" UID=""diat"" GID=""diat"" EUID=""diat"" SUID=""diat"" FSUID=""diat"" EGID=""diat"" SGID=""diat"" FSGID=""diat"" type=CWD msg=audit(1775823329.591:2646769): cwd=""/home/diat"" type=PATH msg=audit(1775823329.591:2646769): item=0 name=""/proc/pressure/memory"" inode=4026532081 dev=00:19 mode=0100666 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root"" type=PROCTITLE msg=audit(1775823329.591:2646769): proctitle=""/snap/firefox/7967/usr/lib/firefox/firefox""",2646769
"Apr 10, 2026 @ 17:45:28.135",3,VM,80730,Auditd: SELinux permission check.,3,"audit, audit_selinux",auditd,/var/log/audit/audit.log,"type=AVC msg=audit(1775823324.562:2646518): apparmor=""DENIED"" operation=""open"" class=""file"" profile=""snap.firefox.firefox"" name=""/proc/pressure/memory"" pid=9634 comm=""MemoryPoller"" requested_mask=""r"" denied_mask=""r"" fsuid=1000 ouid=0FSUID=""diat"" OUID=""root"" type=SYSCALL msg=audit(1775823324.562:2646518): arch=c000003e syscall=257 success=no exit=-13 a0=ffffff9c a1=70f1c155656a a2=0 a3=0 items=1 ppid=8313 pid=9634 auid=1000 uid=1000 gid=1000 euid=1000 suid=1000 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=(none) ses=4 comm=""MemoryPoller"" exe=""/snap/firefox/7967/usr/lib/firefox/firefox"" subj=snap.firefox.firefox key=(null)ARCH=x86_64 SYSCALL=openat AUID=""diat"" UID=""diat"" GID=""diat"" EUID=""diat"" SUID=""diat"" FSUID=""diat"" EGID=""diat"" SGID=""diat"" FSGID=""diat"" type=CWD msg=audit(1775823324.562:2646518): cwd=""/home/diat"" type=PATH msg=audit(1775823324.562:2646518): item=0 name=""/proc/pressure/memory"" inode=4026532081 dev=00:19 mode=0100666 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root"" type=PROCTITLE msg=audit(1775823324.562:2646518): proctitle=""/snap/firefox/7967/usr/lib/firefox/firefox""",2646518
"Apr 10, 2026 @ 17:45:25.134",3,VM,80730,Auditd: SELinux permission check.,3,"audit, audit_selinux",auditd,/var/log/audit/audit.log,"type=AVC msg=audit(1775823289.444:2645985): apparmor=""DENIED"" operation=""open"" class=""file"" profile=""snap.firefox.firefox"" name=""/proc/pressure/memory"" pid=9634 comm=""MemoryPoller"" requested_mask=""r"" denied_mask=""r"" fsuid=1000 ouid=0FSUID=""diat"" OUID=""root"" type=SYSCALL msg=audit(1775823289.444:2645985): arch=c000003e syscall=257 success=no exit=-13 a0=ffffff9c a1=70f1c155656a a2=0 a3=0 items=1 ppid=8313 pid=9634 auid=1000 uid=1000 gid=1000 euid=1000 suid=1000 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=(none) ses=4 comm=""MemoryPoller"" exe=""/snap/firefox/7967/usr/lib/firefox/firefox"" subj=snap.firefox.firefox key=(null)ARCH=x86_64 SYSCALL=openat AUID=""diat"" UID=""diat"" GID=""diat"" EUID=""diat"" SUID=""diat"" FSUID=""diat"" EGID=""diat"" SGID=""diat"" FSGID=""diat"" type=CWD msg=audit(1775823289.444:2645985): cwd=""/home/diat"" type=PATH msg=audit(1775823289.444:2645985): item=0 name=""/proc/pressure/memory"" inode=4026532081 dev=00:19 mode=0100666 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root"" type=PROCTITLE msg=audit(1775823289.444:2645985): proctitle=""/snap/firefox/7967/usr/lib/firefox/firefox""",2645985
"Apr 10, 2026 @ 17:45:25.134",3,VM,80730,Auditd: SELinux permission check.,3,"audit, audit_selinux",auditd,/var/log/audit/audit.log,"type=AVC msg=audit(1775823294.449:2646040): apparmor=""DENIED"" operation=""open"" class=""file"" profile=""snap.firefox.firefox"" name=""/proc/pressure/memory"" pid=9634 comm=""MemoryPoller"" requested_mask=""r"" denied_mask=""r"" fsuid=1000 ouid=0FSUID=""diat"" OUID=""root"" type=SYSCALL msg=audit(1775823294.449:2646040): arch=c000003e syscall=257 success=no exit=-13 a0=ffffff9c a1=70f1c155656a a2=0 a3=0 items=1 ppid=8313 pid=9634 auid=1000 uid=1000 gid=1000 euid=1000 suid=1000 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=(none) ses=4 comm=""MemoryPoller"" exe=""/snap/firefox/7967/usr/lib/firefox/firefox"" subj=snap.firefox.firefox key=(null)ARCH=x86_64 SYSCALL=openat AUID=""diat"" UID=""diat"" GID=""diat"" EUID=""diat"" SUID=""diat"" FSUID=""diat"" EGID=""diat"" SGID=""diat"" FSGID=""diat"" type=CWD msg=audit(1775823294.449:2646040): cwd=""/home/diat"" type=PATH msg=audit(1775823294.449:2646040): item=0 name=""/proc/pressure/memory"" inode=4026532081 dev=00:19 mode=0100666 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root"" type=PROCTITLE msg=audit(1775823294.449:2646040): proctitle=""/snap/firefox/7967/usr/lib/firefox/firefox""",2646040
"Apr 10, 2026 @ 17:45:25.134",3,VM,80730,Auditd: SELinux permission check.,3,"audit, audit_selinux",auditd,/var/log/audit/audit.log,"type=AVC msg=audit(1775823299.488:2646174): apparmor=""DENIED"" operation=""open"" class=""file"" profile=""snap.firefox.firefox"" name=""/proc/pressure/memory"" pid=9634 comm=""MemoryPoller"" requested_mask=""r"" denied_mask=""r"" fsuid=1000 ouid=0FSUID=""diat"" OUID=""root"" type=SYSCALL msg=audit(1775823299.488:2646174): arch=c000003e syscall=257 success=no exit=-13 a0=ffffff9c a1=70f1c155656a a2=0 a3=0 items=1 ppid=8313 pid=9634 auid=1000 uid=1000 gid=1000 euid=1000 suid=1000 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=(none) ses=4 comm=""MemoryPoller"" exe=""/snap/firefox/7967/usr/lib/firefox/firefox"" subj=snap.firefox.firefox key=(null)ARCH=x86_64 SYSCALL=openat AUID=""diat"" UID=""diat"" GID=""diat"" EUID=""diat"" SUID=""diat"" FSUID=""diat"" EGID=""diat"" SGID=""diat"" FSGID=""diat"" type=CWD msg=audit(1775823299.488:2646174): cwd=""/home/diat"" type=PATH msg=audit(1775823299.488:2646174): item=0 name=""/proc/pressure/memory"" inode=4026532081 dev=00:19 mode=0100666 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root"" type=PROCTITLE msg=audit(1775823299.488:2646174): proctitle=""/snap/firefox/7967/usr/lib/firefox/firefox""",2646174
"Apr 10, 2026 @ 17:45:25.134",3,VM,80730,Auditd: SELinux permission check.,3,"audit, audit_selinux",auditd,/var/log/audit/audit.log,"type=AVC msg=audit(1775823304.488:2646235): apparmor=""DENIED"" operation=""open"" class=""file"" profile=""snap.firefox.firefox"" name=""/proc/pressure/memory"" pid=9634 comm=""MemoryPoller"" requested_mask=""r"" denied_mask=""r"" fsuid=1000 ouid=0FSUID=""diat"" OUID=""root"" type=SYSCALL msg=audit(1775823304.488:2646235): arch=c000003e syscall=257 success=no exit=-13 a0=ffffff9c a1=70f1c155656a a2=0 a3=0 items=1 ppid=8313 pid=9634 auid=1000 uid=1000 gid=1000 euid=1000 suid=1000 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=(none) ses=4 comm=""MemoryPoller"" exe=""/snap/firefox/7967/usr/lib/firefox/firefox"" subj=snap.firefox.firefox key=(null)ARCH=x86_64 SYSCALL=openat AUID=""diat"" UID=""diat"" GID=""diat"" EUID=""diat"" SUID=""diat"" FSUID=""diat"" EGID=""diat"" SGID=""diat"" FSGID=""diat"" type=CWD msg=audit(1775823304.488:2646235): cwd=""/home/diat"" type=PATH msg=audit(1775823304.488:2646235): item=0 name=""/proc/pressure/memory"" inode=4026532081 dev=00:19 mode=0100666 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root"" type=PROCTITLE msg=audit(1775823304.488:2646235): proctitle=""/snap/firefox/7967/usr/lib/firefox/firefox""",2646235
"Apr 10, 2026 @ 17:45:25.134",3,VM,80730,Auditd: SELinux permission check.,3,"audit, audit_selinux",auditd,/var/log/audit/audit.log,"type=AVC msg=audit(1775823309.516:2646328): apparmor=""DENIED"" operation=""open"" class=""file"" profile=""snap.firefox.firefox"" name=""/proc/pressure/memory"" pid=9634 comm=""MemoryPoller"" requested_mask=""r"" denied_mask=""r"" fsuid=1000 ouid=0FSUID=""diat"" OUID=""root"" type=SYSCALL msg=audit(1775823309.516:2646328): arch=c000003e syscall=257 success=no exit=-13 a0=ffffff9c a1=70f1c155656a a2=0 a3=0 items=1 ppid=8313 pid=9634 auid=1000 uid=1000 gid=1000 euid=1000 suid=1000 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=(none) ses=4 comm=""MemoryPoller"" exe=""/snap/firefox/7967/usr/lib/firefox/firefox"" subj=snap.firefox.firefox key=(null)ARCH=x86_64 SYSCALL=openat AUID=""diat"" UID=""diat"" GID=""diat"" EUID=""diat"" SUID=""diat"" FSUID=""diat"" EGID=""diat"" SGID=""diat"" FSGID=""diat"" type=CWD msg=audit(1775823309.516:2646328): cwd=""/home/diat"" type=PATH msg=audit(1775823309.516:2646328): item=0 name=""/proc/pressure/memory"" inode=4026532081 dev=00:19 mode=0100666 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root"" type=PROCTITLE msg=audit(1775823309.516:2646328): proctitle=""/snap/firefox/7967/usr/lib/firefox/firefox""",2646328
"Apr 10, 2026 @ 17:45:25.134",3,VM,80730,Auditd: SELinux permission check.,3,"audit, audit_selinux",auditd,/var/log/audit/audit.log,"type=AVC msg=audit(1775823314.547:2646400): apparmor=""DENIED"" operation=""open"" class=""file"" profile=""snap.firefox.firefox"" name=""/proc/pressure/memory"" pid=9634 comm=""MemoryPoller"" requested_mask=""r"" denied_mask=""r"" fsuid=1000 ouid=0FSUID=""diat"" OUID=""root"" type=SYSCALL msg=audit(1775823314.547:2646400): arch=c000003e syscall=257 success=no exit=-13 a0=ffffff9c a1=70f1c155656a a2=0 a3=0 items=1 ppid=8313 pid=9634 auid=1000 uid=1000 gid=1000 euid=1000 suid=1000 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=(none) ses=4 comm=""MemoryPoller"" exe=""/snap/firefox/7967/usr/lib/firefox/firefox"" subj=snap.firefox.firefox key=(null)ARCH=x86_64 SYSCALL=openat AUID=""diat"" UID=""diat"" GID=""diat"" EUID=""diat"" SUID=""diat"" FSUID=""diat"" EGID=""diat"" SGID=""diat"" FSGID=""diat"" type=CWD msg=audit(1775823314.547:2646400): cwd=""/home/diat"" type=PATH msg=audit(1775823314.547:2646400): item=0 name=""/proc/pressure/memory"" inode=4026532081 dev=00:19 mode=0100666 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root"" type=PROCTITLE msg=audit(1775823314.547:2646400): proctitle=""/snap/firefox/7967/usr/lib/firefox/firefox""",2646400
"Apr 10, 2026 @ 17:45:25.134",3,VM,80730,Auditd: SELinux permission check.,3,"audit, audit_selinux",auditd,/var/log/audit/audit.log,"type=AVC msg=audit(1775823319.548:2646468): apparmor=""DENIED"" operation=""open"" class=""file"" profile=""snap.firefox.firefox"" name=""/proc/pressure/memory"" pid=9634 comm=""MemoryPoller"" requested_mask=""r"" denied_mask=""r"" fsuid=1000 ouid=0FSUID=""diat"" OUID=""root"" type=SYSCALL msg=audit(1775823319.548:2646468): arch=c000003e syscall=257 success=no exit=-13 a0=ffffff9c a1=70f1c155656a a2=0 a3=0 items=1 ppid=8313 pid=9634 auid=1000 uid=1000 gid=1000 euid=1000 suid=1000 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=(none) ses=4 comm=""MemoryPoller"" exe=""/snap/firefox/7967/usr/lib/firefox/firefox"" subj=snap.firefox.firefox key=(null)ARCH=x86_64 SYSCALL=openat AUID=""diat"" UID=""diat"" GID=""diat"" EUID=""diat"" SUID=""diat"" FSUID=""diat"" EGID=""diat"" SGID=""diat"" FSGID=""diat"" type=CWD msg=audit(1775823319.548:2646468): cwd=""/home/diat"" type=PATH msg=audit(1775823319.548:2646468): item=0 name=""/proc/pressure/memory"" inode=4026532081 dev=00:19 mode=0100666 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root"" type=PROCTITLE msg=audit(1775823319.548:2646468): proctitle=""/snap/firefox/7967/usr/lib/firefox/firefox""",2646468
"Apr 10, 2026 @ 17:45:25.133",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 10, 2026 @ 17:45:25.133",3,VM,80730,Auditd: SELinux permission check.,3,"audit, audit_selinux",auditd,/var/log/audit/audit.log,"type=AVC msg=audit(1775823279.410:2645874): apparmor=""DENIED"" operation=""open"" class=""file"" profile=""snap.firefox.firefox"" name=""/proc/pressure/memory"" pid=9634 comm=""MemoryPoller"" requested_mask=""r"" denied_mask=""r"" fsuid=1000 ouid=0FSUID=""diat"" OUID=""root"" type=SYSCALL msg=audit(1775823279.410:2645874): arch=c000003e syscall=257 success=no exit=-13 a0=ffffff9c a1=70f1c155656a a2=0 a3=0 items=1 ppid=8313 pid=9634 auid=1000 uid=1000 gid=1000 euid=1000 suid=1000 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=(none) ses=4 comm=""MemoryPoller"" exe=""/snap/firefox/7967/usr/lib/firefox/firefox"" subj=snap.firefox.firefox key=(null)ARCH=x86_64 SYSCALL=openat AUID=""diat"" UID=""diat"" GID=""diat"" EUID=""diat"" SUID=""diat"" FSUID=""diat"" EGID=""diat"" SGID=""diat"" FSGID=""diat"" type=CWD msg=audit(1775823279.410:2645874): cwd=""/home/diat"" type=PATH msg=audit(1775823279.410:2645874): item=0 name=""/proc/pressure/memory"" inode=4026532081 dev=00:19 mode=0100666 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root"" type=PROCTITLE msg=audit(1775823279.410:2645874): proctitle=""/snap/firefox/7967/usr/lib/firefox/firefox""",2645874
"Apr 10, 2026 @ 17:45:25.133",3,VM,80730,Auditd: SELinux permission check.,3,"audit, audit_selinux",auditd,/var/log/audit/audit.log,"type=AVC msg=audit(1775823284.427:2645935): apparmor=""DENIED"" operation=""open"" class=""file"" profile=""snap.firefox.firefox"" name=""/proc/pressure/memory"" pid=9634 comm=""MemoryPoller"" requested_mask=""r"" denied_mask=""r"" fsuid=1000 ouid=0FSUID=""diat"" OUID=""root"" type=SYSCALL msg=audit(1775823284.427:2645935): arch=c000003e syscall=257 success=no exit=-13 a0=ffffff9c a1=70f1c155656a a2=0 a3=0 items=1 ppid=8313 pid=9634 auid=1000 uid=1000 gid=1000 euid=1000 suid=1000 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=(none) ses=4 comm=""MemoryPoller"" exe=""/snap/firefox/7967/usr/lib/firefox/firefox"" subj=snap.firefox.firefox key=(null)ARCH=x86_64 SYSCALL=openat AUID=""diat"" UID=""diat"" GID=""diat"" EUID=""diat"" SUID=""diat"" FSUID=""diat"" EGID=""diat"" SGID=""diat"" FSGID=""diat"" type=CWD msg=audit(1775823284.427:2645935): cwd=""/home/diat"" type=PATH msg=audit(1775823284.427:2645935): item=0 name=""/proc/pressure/memory"" inode=4026532081 dev=00:19 mode=0100666 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root"" type=PROCTITLE msg=audit(1775823284.427:2645935): proctitle=""/snap/firefox/7967/usr/lib/firefox/firefox""",2645935
